1612047653.993939,lo,6055.89,6055.89,12111.78,6068,6068,35.93,35.93,71.86,36,36,0.00,0.00,0,0
1612047653.993956,s2-eth2,64455.09,3831107.00,3895562.00,3838769,64584,969.06,985.03,1954.09,987,971,0.00,0.00,0,0
1612047653.993972,total,11696454.00,11684394.00,23380846.00,11707762,11719847,5886.23,5872.26,11758.48,5884,5898,0.00,0.00,0,0
1612047654.995201,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047654.995391,s3-eth1,3295936.25,54605.39,3350541.50,54660,3299232,865.13,827.17,1692.31,828,866,0.00,0.00,0,0
1612047654.995449,s1-eth1,3269839.25,54267.73,3324107.00,54322,3273109,862.14,822.18,1684.32,823,863,0.00,0.00,0,0
1612047654.995494,s3-eth2,54671.33,3303362.75,3358034.00,3306666,54726,828.17,868.13,1696.30,869,829,0.00,0.00,0,0
1612047654.995536,s1-eth2,54337.66,3293043.00,3347380.75,3296336,54392,823.18,865.13,1688.31,866,824,0.00,0.00,0,0
1612047654.995639,s2-eth1,3297448.75,54337.66,3351786.25,54392,3300746,866.13,823.18,1689.31,824,867,0.00,0.00,0,0
1612047654.995682,lo,2805.19,2805.19,5610.39,2808,2808,25.97,25.97,51.95,26,26,0.00,0.00,0,0
1612047654.995732,s2-eth2,54605.39,3300341.75,3354947.25,3303642,54660,827.17,866.13,1693.31,867,828,0.00,0.00,0,0
1612047654.995802,total,10029644.00,10062764.00,20092408.00,10072826,10039673,5097.90,5097.90,10195.80,5103,5103,0.00,0.00,0,0
1612047656.002919,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047656.002959,s3-eth1,2442402.75,44690.48,2487093.25,45048,2461942,788.69,676.59,1465.28,682,795,0.00,0.00,0,0
1612047656.002995,s1-eth1,2395452.25,46065.48,2441517.75,46434,2414616,773.81,697.42,1471.23,703,780,0.00,0.00,0,0
1612047656.003019,s3-eth2,44232.14,2457029.75,2501261.75,2476686,44586,669.64,792.66,1462.30,799,675,0.00,0.00,0,0
1612047656.003042,s1-eth2,45541.66,2448148.75,2493690.50,2467734,45906,689.48,788.69,1478.17,795,695,0.00,0.00,0,0
1612047656.003094,s2-eth1,2443773.75,45541.66,2489315.50,45906,2463324,787.70,689.48,1477.18,695,794,0.00,0.00,0,0
1612047656.003117,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047656.003140,s2-eth2,44690.48,2442402.75,2487093.25,2461942,45048,676.59,788.69,1465.28,795,682,0.00,0.00,0,0
1612047656.003166,total,7416093.00,7483878.50,14899972.00,7543750,7475422,4385.91,4433.53,8819.44,4469,4421,0.00,0.00,0,0
1612047657.003816,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047657.003850,s3-eth1,3326664.00,55200.00,3381864.00,55200,3326664,907.00,833.00,1740.00,833,907,0.00,0.00,0,0
1612047657.003875,s1-eth1,3172432.00,54624.00,3227056.00,54624,3172432,894.00,826.00,1720.00,826,894,0.00,0.00,0,0
1612047657.004010,s3-eth2,55662.00,3296930.00,3352592.00,3296930,55662,840.00,897.00,1737.00,897,840,0.00,0.00,0,0
1612047657.004089,s1-eth2,54881.12,3317866.25,3372747.25,3321184,54936,828.17,909.09,1737.26,910,829,0.00,0.00,0,0
1612047657.004146,s2-eth1,3323718.25,54881.12,3378599.50,54936,3327042,910.09,828.17,1738.26,829,911,0.00,0.00,0,0
1612047657.004170,lo,2531.47,2531.47,5062.94,2534,2534,13.99,13.99,27.97,14,14,0.00,0.00,0,0
1612047657.004198,s2-eth2,55144.86,3324787.25,3379932.25,3328112,55200,832.17,906.09,1738.26,907,833,0.00,0.00,0,0
1612047657.004233,total,9984486.00,10103417.00,20087902.00,10113520,9994470,5222.78,5210.79,10433.57,5216,5228,0.00,0.00,0,0
1612047658.010004,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047658.010043,s3-eth1,4898383.50,57846.92,4956230.50,58194,4927774,897.61,874.75,1772.37,880,903,0.00,0.00,0,0
1612047658.010069,s1-eth1,4941091.50,56487.08,4997578.50,56826,4970738,910.54,855.86,1766.40,861,916,0.00,0.00,0,0
1612047658.010095,s3-eth2,58681.91,4908525.00,4967206.50,4937976,59034,885.69,898.61,1784.29,904,891,0.00,0.00,0,0
1612047658.010118,s1-eth2,57011.93,4915984.00,4972996.00,4945480,57354,863.82,902.58,1766.40,908,869,0.00,0.00,0,0
1612047658.010173,s2-eth1,4910161.00,57011.93,4967173.00,57354,4939622,901.59,863.82,1765.41,869,907,0.00,0.00,0,0
1612047658.010212,lo,860.83,860.83,1721.67,866,866,4.97,4.97,9.94,5,5,0.00,0.00,0,0
1612047658.010239,s2-eth2,57846.92,4892560.50,4950407.50,4921916,58194,874.75,896.62,1771.37,902,880,0.00,0.00,0,0
1612047658.010266,total,14924038.00,14889276.00,29813314.00,14978612,15013582,5338.97,5297.22,10636.18,5329,5371,0.00,0.00,0,0
